Truck ID;Truck size;Hired;Date;Time;Latitude;Longitude;Payload;Route ID;Includes JIT;Loaded time;Free time;Loaded hours;Free hours;City
67;10;false;2023-04-16;18:02;37.805813;-121.295187;;120;false;;0:45;;0.75;#Lathrop
67;10;false;2023-04-16;18:47;38.1443623;-121.3013475;PU8912;120;false;0:45;;0.75;;Lodi
67;10;false;2023-04-16;19:32;37.805813;-121.295187;;120;false;;;;;#Lathrop
67;10;false;2023-04-16;19:32;37.805813;-121.295187;;121;false;;0:34;;0.56;#Lathrop
67;10;false;2023-04-16;20:06;37.701207;-121.0007748;PU9375;121;false;0:34;;0.56;;Modesto
67;10;false;2023-04-16;20:40;37.805813;-121.295187;;121;false;;;;;#Lathrop
68;10;false;2023-04-16;10:00;37.824687;-122.301563;PU9824;122;true;0:27;;0.46;;#Oakland
68;10;false;2023-04-16;10:27;37.6717075;-122.1202887;;122;false;;0:04;;0.08;Hayward
68;10;false;2023-04-16;10:32;37.6985439;-122.0891592;PU9610;122;false;0:28;;0.46;;Castro Valley
68;10;false;2023-04-16;11:00;37.824687;-122.301563;;122;false;;;;;#Oakland
68;10;false;2023-04-16;11:00;37.824687;-122.301563;;123;false;;0:27;;0.46;#Oakland
68;10;false;2023-04-16;11:28;37.6363415;-122.4178809;PU9553;123;false;0:27;;0.46;;San Bruno
68;10;false;2023-04-16;11:56;37.824687;-122.301563;;123;false;;;;;#Oakland
68;10;false;2023-04-16;11:56;37.824687;-122.301563;;124;false;;0:36;;0.61;#Oakland
68;10;false;2023-04-16;12:33;37.76176239999999;-121.9612642;PU8135;124;false;0:36;;0.61;;San Ramon
68;10;false;2023-04-16;13:10;37.824687;-122.301563;;124;false;;;;;#Oakland
68;10;false;2023-04-16;13:10;37.824687;-122.301563;;125;false;;0:21;;0.36;#Oakland
68;10;false;2023-04-16;13:32;37.7096051;-122.1550685;PU8283;125;false;0:21;;0.36;;San Leandro
68;10;false;2023-04-16;13:54;37.824687;-122.301563;;125;false;;;;;#Oakland
68;10;false;2023-04-16;13:54;37.824687;-122.301563;;126;false;;0:32;;0.54;#Oakland
68;10;false;2023-04-16;14:26;37.9717408;-122.0540963;PU8765;126;false;0:32;;0.54;;Concord
68;10;false;2023-04-16;14:59;37.824687;-122.301563;;126;false;;;;;#Oakland
68;10;false;2023-04-16;14:59;37.824687;-122.301563;;127;false;;0:27;;0.45;#Oakland
68;10;false;2023-04-16;15:27;37.9030421;-122.05973;PU7876;127;false;0:27;;0.45;;Walnut Creek
68;10;false;2023-04-16;15:54;37.824687;-122.301563;;127;false;;;;;#Oakland
68;10;false;2023-04-16;15:54;37.824687;-122.301563;;128;false;;0:47;;0.79;#Oakland
68;10;false;2023-04-16;16:42;37.6954267;-121.8815207;PU7089;128;false;0:47;;0.79;;Pleasanton
68;10;false;2023-04-16;17:29;37.824687;-122.301563;;128;false;;;;;#Oakland
68;10;false;2023-04-16;17:29;37.824687;-122.301563;;129;false;;1:02;;1.04;#Oakland
68;10;false;2023-04-16;18:32;38.2964761;-122.2776617;PU9552;129;false;1:02;;1.04;;Napa
68;10;false;2023-04-16;19:35;37.824687;-122.301563;;129;false;;;;;#Oakland
68;10;false;2023-04-16;19:35;37.824687;-122.301563;;130;false;;0:28;;0.47;#Oakland
68;10;false;2023-04-16;20:04;37.9556396;-122.0878992;PU9359;130;false;0:28;;0.47;;Pleasant Hill
68;10;false;2023-04-16;20:32;37.824687;-122.301563;;130;false;;;;;#Oakland
69;10;false;2023-04-16;10:00;37.805813;-121.295187;PU9266;131;true;1:50;;1.83;;#Lathrop
69;10;false;2023-04-16;11:50;38.5448052;-121.765171;;131;false;;1:50;;1.83;Davis
69;10;false;2023-04-16;13:40;37.805813;-121.295187;;131;false;;;;;#Lathrop
69;10;false;2023-04-17;10:00;37.805813;-121.295187;PU7104;132;true;2:11;;2.19;;#Lathrop
69;10;false;2023-04-17;12:11;36.8352827;-121.521856;;132;false;;2:11;;2.19;San Juan Bautista
69;10;false;2023-04-17;14:22;37.805813;-121.295187;;132;false;;;;;#Lathrop
69;10;false;2023-04-17;14:22;37.805813;-121.295187;PU7307;133;true;1:29;;1.49;;#Lathrop
69;10;false;2023-04-17;15:52;38.4597499;-121.493103;;133;false;;1:29;;1.49;Sacramento
69;10;false;2023-04-17;17:22;37.805813;-121.295187;;133;false;;;;;#Lathrop
69;10;false;2023-04-17;17:22;37.805813;-121.295187;PU7170;134;true;0:46;;0.77;;#Lathrop
69;10;false;2023-04-17;18:08;37.60628639999999;-120.937649;;134;false;;0:46;;0.77;Ceres
69;10;false;2023-04-17;18:54;37.805813;-121.295187;;134;false;;;;;#Lathrop
69;10;false;2023-04-18;10:00;37.805813;-121.295187;PU8010;135;true;1:56;;1.93;;#Lathrop
69;10;false;2023-04-18;11:56;38.6701641;-121.1537376;;135;false;;2:44;;2.74;Folsom
69;10;false;2023-04-18;14:41;37.824687;-122.301563;PU9571;135;true;1:02;;1.04;;#Oakland
69;10;false;2023-04-18;15:43;38.2964761;-122.2776617;;135;false;;1:02;;1.04;Napa
69;10;false;2023-04-18;16:46;37.824687;-122.301563;PU8480;135;true;2:42;;2.71;;#Oakland
69;10;false;2023-04-18;19:29;37.4207754;-120.8520478;;135;false;;0:12;;0.20;Hilmar
69;10;false;2023-04-18;19:41;37.5094922;-120.8730104;PU7163;135;false;0:59;;0.99;;Turlock
69;10;false;2023-04-18;20:41;37.805813;-121.295187;;135;false;;;;;#Lathrop
71;40;false;2023-04-16;10:00;37.824687;-122.301563;PU8372;137;true;0:55;;0.91;;#Oakland
71;40;false;2023-04-16;10:55;37.5217259;-121.946877;;137;false;;0:17;;0.29;Fremont
71;40;false;2023-04-16;11:12;37.396458;-121.8985944;PU9721;137;false;1:11;;1.18;;San Jose
71;40;false;2023-04-16;12:23;37.824687;-122.301563;;137;false;;;;;#Oakland
71;40;false;2023-04-16;12:23;37.824687;-122.301563;;138;false;;1:30;;1.51;#Oakland
71;40;false;2023-04-16;13:54;38.413245;-122.738021;PU8978;138;false;1:30;;1.51;;Santa Rosa
71;40;false;2023-04-16;15:25;37.824687;-122.301563;;138;false;;;;;#Oakland
71;40;false;2023-04-16;15:25;37.824687;-122.301563;;139;false;;1:02;;1.04;#Oakland
71;40;false;2023-04-16;16:28;38.2964761;-122.2776617;PU9533;139;false;1:02;;1.04;;Napa
71;40;false;2023-04-16;17:31;37.824687;-122.301563;;139;false;;;;;#Oakland
71;40;false;2023-04-16;17:31;37.824687;-122.301563;;140;false;;0:46;;0.78;#Oakland
71;40;false;2023-04-16;18:18;37.6836028;-121.8961564;PU9218;140;false;0:46;;0.78;;Pleasanton
71;40;false;2023-04-16;19:04;37.824687;-122.301563;;140;false;;;;;#Oakland
71;40;false;2023-04-16;19:04;37.824687;-122.301563;;141;false;;0:46;;0.78;#Oakland
71;40;false;2023-04-16;19:51;38.1037808;-122.5716519;PU7980;141;false;0:46;;0.78;;Novato
71;40;false;2023-04-16;20:38;37.824687;-122.301563;;141;false;;;;;#Oakland
73;20;false;2023-04-16;10:00;37.805813;-121.295187;PU7569;143;true;2:08;;2.13;;#Lathrop
73;20;false;2023-04-16;12:08;36.848218;-121.4094849;;143;false;;2:08;;2.13;Hollister
73;20;false;2023-04-16;14:16;37.805813;-121.295187;;143;false;;;;;#Lathrop
73;20;false;2023-04-17;10:00;37.805813;-121.295187;PU7589;144;true;4:52;;4.86;;#Lathrop
73;20;false;2023-04-17;14:52;36.2966857;-119.3103326;;144;false;;4:52;;4.86;Visalia
73;20;false;2023-04-17;19:44;37.805813;-121.295187;;144;false;;;;;#Lathrop
73;20;false;2023-04-18;10:00;37.805813;-121.295187;PU9377;145;true;0:34;;0.56;;#Lathrop
73;20;false;2023-04-18;10:34;37.701207;-121.0007748;;145;false;;0:34;;0.56;Modesto
73;20;false;2023-04-18;11:08;37.805813;-121.295187;;145;false;;;;;#Lathrop
73;20;false;2023-04-18;11:08;37.805813;-121.295187;PU9213;146;true;1:21;;1.35;;#Lathrop
73;20;false;2023-04-18;12:29;38.4137192;-121.3243846;;146;false;;0:38;;0.64;Elk Grove
73;20;false;2023-04-18;13:07;38.6588892;-121.1260865;PU8089;146;false;1:55;;1.91;;Folsom
73;20;false;2023-04-18;15:02;37.805813;-121.295187;;146;false;;;;;#Lathrop
73;20;false;2023-04-18;15:02;37.805813;-121.295187;;147;false;;1:35;;1.58;#Lathrop
73;20;false;2023-04-18;16:38;37.1605111;-121.6810201;PU8489;147;false;1:35;;1.58;;Morgan Hill
73;20;false;2023-04-18;18:13;37.805813;-121.295187;;147;false;;;;;#Lathrop
73;20;false;2023-04-18;18:13;37.805813;-121.295187;;148;false;;0:45;;0.75;#Lathrop
73;20;false;2023-04-18;18:58;38.1443623;-121.3013475;PU9706;148;false;0:45;;0.75;;Lodi
73;20;false;2023-04-18;19:43;37.805813;-121.295187;;148;false;;;;;#Lathrop
73;20;false;2023-04-18;19:43;37.805813;-121.295187;;149;false;;0:35;;0.58;#Lathrop
73;20;false;2023-04-18;20:18;37.6952254;-120.993971;PU7839;149;false;0:35;;0.58;;Modesto
73;20;false;2023-04-18;20:53;37.805813;-121.295187;;149;false;;;;;#Lathrop
74;10;false;2023-04-16;10:00;37.824687;-122.301563;PU7916;150;true;1:44;;1.73;;#Oakland
74;10;false;2023-04-16;11:44;38.5066474;-122.7877359;;150;false;;3:02;;3.04;Santa Rosa
74;10;false;2023-04-16;14:46;37.805813;-121.295187;PU9731;150;true;1:46;;1.77;;#Lathrop
74;10;false;2023-04-16;16:33;37.824687;-122.301563;PU9731;150;true;;;;;#Oakland
74;10;false;2023-04-17;10:00;37.824687;-122.301563;PU9731;150;true;2:12;;2.21;;#Oakland
74;10;false;2023-04-17;12:12;38.8098911;-122.4891127;;150;false;;2:12;;2.21;Lower Lake
74;10;false;2023-04-17;14:25;37.824687;-122.301563;;150;false;;;;;#Oakland
74;10;false;2023-04-17;14:25;37.824687;-122.301563;PU7819;151;true;1:01;;1.02;;#Oakland
74;10;false;2023-04-17;15:26;37.9405712;-121.7378021;;151;false;;1:01;;1.02;Brentwood
74;10;false;2023-04-17;16:28;37.824687;-122.301563;;151;false;;;;;#Oakland
74;10;false;2023-04-17;16:28;37.824687;-122.301563;PU9500;152;true;1:03;;1.05;;#Oakland
74;10;false;2023-04-17;17:31;37.4588252;-121.921185;;152;false;;1:03;;1.05;Fremont
74;10;false;2023-04-17;18:34;37.824687;-122.301563;;152;false;;;;;#Oakland
74;10;false;2023-04-17;18:34;37.824687;-122.301563;PU7717;153;true;1:05;;1.09;;#Oakland
74;10;false;2023-04-17;19:40;38.2412795;-122.6345586;;153;false;;1:05;;1.09;Petaluma
74;10;false;2023-04-17;20:46;37.824687;-122.301563;;153;false;;;;;#Oakland
74;10;false;2023-04-18;10:00;37.824687;-122.301563;PU8995;154;true;3:06;;3.11;;#Oakland
74;10;false;2023-04-18;13:06;38.9454265;-121.2301517;;154;false;;3:06;;3.11;Lincoln
74;10;false;2023-04-18;16:13;37.824687;-122.301563;;154;false;;;;;#Oakland
74;10;false;2023-04-18;16:13;37.824687;-122.301563;PU8487;155;true;0:37;;0.61;;#Oakland
74;10;false;2023-04-18;16:50;37.6065956;-122.083758;;155;false;;0:37;;0.61;Union City
74;10;false;2023-04-18;17:27;37.824687;-122.301563;;155;false;;;;;#Oakland
74;10;false;2023-04-18;17:27;37.824687;-122.301563;PU9546;156;true;1:02;;1.04;;#Oakland
74;10;false;2023-04-18;18:30;38.2964761;-122.2776617;;156;false;;1:02;;1.04;Napa
74;10;false;2023-04-18;19:33;37.824687;-122.301563;;156;false;;;;;#Oakland
74;10;false;2023-04-18;19:33;37.824687;-122.301563;PU9215;157;true;0:17;;0.28;;#Oakland
74;10;false;2023-04-18;19:50;37.7592629;-122.1631186;;157;false;;0:17;;0.28;Oakland
74;10;false;2023-04-18;20:07;37.824687;-122.301563;;157;false;;;;;#Oakland
74;10;false;2023-04-18;20:07;37.824687;-122.301563;PU8107;158;true;0:14;;0.23;;#Oakland
74;10;false;2023-04-18;20:21;37.7484349;-122.2075939;;158;false;;0:14;;0.23;Oakland
74;10;false;2023-04-18;20:36;37.824687;-122.301563;;158;false;;;;;#Oakland
74;10;false;2023-04-18;20:36;37.824687;-122.301563;PU8963;159;true;0:05;;0.09;;#Oakland
74;10;false;2023-04-18;20:41;37.7931408;-122.2667989;;159;false;;0:03;;0.05;Oakland
74;10;false;2023-04-18;20:45;37.8197601;-122.2677028;PU9050;159;false;0:03;;0.06;;Oakland
74;10;false;2023-04-18;20:48;37.824687;-122.301563;;159;false;;;;;#Oakland
75;40;false;2023-04-16;10:00;33.787488;-118.231826;;160;false;;3:42;;3.71;#Los Angeles
75;40;false;2023-04-16;13:42;33.7401376;-116.2292366;PU7454;160;false;3:42;;3.71;;Indio
75;40;false;2023-04-16;17:25;33.787488;-118.231826;;160;false;;;;;#Los Angeles
76;40;false;2023-04-16;10:00;37.805813;-121.295187;PU8261;161;true;1:23;;1.39;;#Lathrop
76;40;false;2023-04-16;11:23;38.3790032;-121.6195991;;161;false;;0:45;;0.75;Clarksburg
76;40;false;2023-04-16;12:08;38.65011620000001;-121.8812095;PU8775;161;false;1:58;;1.97;;Woodland
76;40;false;2023-04-16;14:07;37.824687;-122.301563;;161;false;;1:30;;1.51;#Oakland
76;40;false;2023-04-16;15:38;38.413245;-122.738021;PU8982;161;false;1:30;;1.51;;Santa Rosa
76;40;false;2023-04-16;17:09;37.824687;-122.301563;;161;false;;0:47;;0.79;#Oakland
76;40;false;2023-04-16;17:57;37.4817893;-122.1668939;PU9085;161;false;0:47;;0.79;;West Menlo Park
76;40;false;2023-04-16;18:44;37.824687;-122.301563;;161;false;;0:14;;0.23;#Oakland
76;40;false;2023-04-16;18:59;37.7484349;-122.2075939;PU8945;161;false;0:14;;0.23;;Oakland
76;40;false;2023-04-16;19:13;37.824687;-122.301563;;161;false;;1:46;;1.77;#Oakland
76;40;false;2023-04-16;20:59;37.805813;-121.295187;;161;false;;;;;#Lathrop
77;40;false;2023-04-16;10:00;33.787488;-118.231826;;162;false;;1:03;;1.05;#Los Angeles
77;40;false;2023-04-16;11:03;34.2143105;-118.4817939;PU9386;162;false;1:03;;1.05;;Van Nuys
77;40;false;2023-04-16;12:06;33.787488;-118.231826;;162;false;;;;;#Los Angeles
77;40;false;2023-04-16;12:06;33.787488;-118.231826;;163;false;;3:42;;3.71;#Los Angeles
77;40;false;2023-04-16;15:49;33.7401376;-116.2292366;PU7456;163;false;3:42;;3.71;;Indio
77;40;false;2023-04-16;19:31;33.787488;-118.231826;;163;false;;;;;#Los Angeles
78;10;false;2023-04-16;10:00;37.805813;-121.295187;PU8331;164;true;1:44;;1.74;;#Lathrop
78;10;false;2023-04-16;11:44;38.5278001;-121.6945676;;164;false;;1:44;;1.74;Davis
78;10;false;2023-04-16;13:29;37.805813;-121.295187;;164;false;;;;;#Lathrop
78;10;false;2023-04-17;10:00;37.805813;-121.295187;PU8152;165;true;3:58;;3.97;;#Lathrop
78;10;false;2023-04-17;13:58;39.25082889999999;-119.9515585;;165;false;;2:05;;2.09;Incline Village
78;10;false;2023-04-17;16:04;38.9320066;-121.0930187;PU8768;165;false;2:31;;2.52;;Auburn
78;10;false;2023-04-17;18:35;37.805813;-121.295187;;165;false;;;;;#Lathrop
78;10;false;2023-04-17;18:35;37.805813;-121.295187;;166;false;;0:45;;0.75;#Lathrop
78;10;false;2023-04-17;19:20;38.1443623;-121.3013475;PU9708;166;false;0:45;;0.75;;Lodi
78;10;false;2023-04-17;20:05;37.805813;-121.295187;;166;false;;;;;#Lathrop
79;10;false;2023-04-16;10:00;37.824687;-122.301563;PU8861;167;true;2:55;;2.93;;#Oakland
79;10;false;2023-04-16;12:55;36.5436125;-121.9023345;;167;false;;3:00;;3.00;Carmel-By-The-Sea
79;10;false;2023-04-16;15:55;37.805813;-121.295187;PU9482;167;true;1:46;;1.77;;#Lathrop
79;10;false;2023-04-16;17:42;37.824687;-122.301563;PU9482;167;true;;;;;#Oakland
79;10;false;2023-04-17;10:00;37.824687;-122.301563;PU9482;167;true;1:15;;1.25;;#Oakland
79;10;false;2023-04-17;11:15;37.3347394;-121.9420448;;167;false;;1:15;;1.25;San Jose
79;10;false;2023-04-17;12:31;37.824687;-122.301563;;167;false;;;;;#Oakland
79;10;false;2023-04-17;12:31;37.824687;-122.301563;PU8890;168;true;1:24;;1.41;;#Oakland
79;10;false;2023-04-17;13:56;37.2531634;-121.9474221;;168;false;;1:24;;1.41;San Jose
79;10;false;2023-04-17;15:20;37.824687;-122.301563;;168;false;;;;;#Oakland
79;10;false;2023-04-17;15:20;37.824687;-122.301563;PU8084;169;true;0:41;;0.69;;#Oakland
79;10;false;2023-04-17;16:02;37.728637;-121.9265873;;169;false;;0:41;;0.69;San Ramon
79;10;false;2023-04-17;16:44;37.824687;-122.301563;;169;false;;;;;#Oakland
79;10;false;2023-04-17;16:44;37.824687;-122.301563;PU9519;170;true;1:04;;1.07;;#Oakland
79;10;false;2023-04-17;17:48;37.4088551;-121.9943877;;170;false;;1:04;;1.07;Sunnyvale
79;10;false;2023-04-17;18:52;37.824687;-122.301563;;170;false;;;;;#Oakland
79;10;false;2023-04-17;18:52;37.824687;-122.301563;PU7016;171;true;0:09;;0.16;;#Oakland
79;10;false;2023-04-17;19:02;37.7715623;-122.2385148;;171;false;;0:09;;0.16;Alameda
79;10;false;2023-04-17;19:12;37.824687;-122.301563;;171;false;;;;;#Oakland
79;10;false;2023-04-17;19:12;37.824687;-122.301563;PU8278;172;true;0:14;;0.23;;#Oakland
79;10;false;2023-04-17;19:26;37.7484349;-122.2075939;;172;false;;0:14;;0.23;Oakland
79;10;false;2023-04-17;19:40;37.824687;-122.301563;;172;false;;;;;#Oakland
79;10;false;2023-04-17;19:40;37.824687;-122.301563;PU8809;173;true;0:00;;0.01;;#Oakland
79;10;false;2023-04-17;19:41;37.8233048;-122.2952323;;173;false;;0:00;;0.01;Oakland
79;10;false;2023-04-17;19:41;37.824687;-122.301563;;173;false;;;;;#Oakland
79;10;false;2023-04-17;19:41;37.824687;-122.301563;PU7257;174;true;0:36;;0.60;;#Oakland
79;10;false;2023-04-17;20:18;38.0887691;-122.2223799;;174;false;;0:36;;0.60;Vallejo
79;10;false;2023-04-17;20:54;37.824687;-122.301563;;174;false;;;;;#Oakland
79;10;false;2023-04-18;10:00;37.824687;-122.301563;PU7956;175;true;0:13;;0.23;;#Oakland
79;10;false;2023-04-18;10:13;37.8067224;-122.4313474;;175;false;;0:13;;0.23;San Francisco
79;10;false;2023-04-18;10:27;37.824687;-122.301563;;175;false;;;;;#Oakland
79;10;false;2023-04-18;10:27;37.824687;-122.301563;PU9364;176;true;1:14;;1.24;;#Oakland
79;10;false;2023-04-18;11:42;37.3283119;-121.9745269;;176;false;;1:14;;1.24;Santa Clara
79;10;false;2023-04-18;12:57;37.824687;-122.301563;;176;false;;;;;#Oakland
79;10;false;2023-04-18;12:57;37.824687;-122.301563;PU9805;177;true;0:47;;0.79;;#Oakland
79;10;false;2023-04-18;13:44;37.6933946;-121.8803417;;177;false;;0:47;;0.79;Pleasanton
79;10;false;2023-04-18;14:32;37.824687;-122.301563;;177;false;;;;;#Oakland
79;10;false;2023-04-18;14:32;37.824687;-122.301563;PU9560;178;true;1:02;;1.04;;#Oakland
79;10;false;2023-04-18;15:35;38.2964761;-122.2776617;;178;false;;1:02;;1.04;Napa
79;10;false;2023-04-18;16:38;37.824687;-122.301563;;178;false;;;;;#Oakland
79;10;false;2023-04-18;16:38;37.824687;-122.301563;PU9575;179;true;1:02;;1.04;;#Oakland
79;10;false;2023-04-18;17:41;38.2964761;-122.2776617;;179;false;;1:02;;1.04;Napa
79;10;false;2023-04-18;18:44;37.824687;-122.301563;;179;false;;;;;#Oakland
79;10;false;2023-04-18;18:44;37.824687;-122.301563;PU9828;180;true;0:56;;0.93;;#Oakland
79;10;false;2023-04-18;19:40;37.4243574;-122.1349295;;180;false;;0:07;;0.13;Palo Alto
79;10;false;2023-04-18;19:48;37.3721407;-122.0988562;PU7817;180;false;1:03;;1.06;;Los Altos
79;10;false;2023-04-18;20:52;37.824687;-122.301563;;180;false;;;;;#Oakland
80;40;false;2023-04-16;10:00;37.824687;-122.301563;PU8630;181;true;0:57;;0.95;;#Oakland
80;40;false;2023-04-16;10:57;37.4144708;-122.1415172;;181;false;;0:17;;0.28;Palo Alto
80;40;false;2023-04-16;11:14;37.3909047;-121.9810671;PU8959;181;false;1:07;;1.11;;Santa Clara
80;40;false;2023-04-16;12:21;37.824687;-122.301563;;181;false;;;;;#Oakland
80;40;false;2023-04-16;12:21;37.824687;-122.301563;;182;false;;0:55;;0.93;#Oakland
80;40;false;2023-04-16;13:17;38.2445503;-122.2934595;PU9037;182;false;0:55;;0.93;;Napa
80;40;false;2023-04-16;14:13;37.824687;-122.301563;;182;false;;;;;#Oakland
80;40;false;2023-04-16;14:13;37.824687;-122.301563;;183;false;;1:02;;1.04;#Oakland
80;40;false;2023-04-16;15:16;38.2964761;-122.2776617;PU9563;183;false;1:02;;1.04;;Napa
80;40;false;2023-04-16;16:19;37.824687;-122.301563;;183;false;;;;;#Oakland
80;40;false;2023-04-16;16:19;37.824687;-122.301563;;184;false;;1:58;;1.97;#Oakland
80;40;false;2023-04-16;18:17;36.9558866;-122.0495214;PU8838;184;false;1:58;;1.97;;Santa Cruz
80;40;false;2023-04-16;20:16;37.824687;-122.301563;;184;false;;;;;#Oakland
80;40;false;2023-04-16;20:16;37.824687;-122.301563;;185;false;;0:16;;0.27;#Oakland
80;40;false;2023-04-16;20:33;37.78627360000001;-122.4523413;PU9697;185;false;0:16;;0.27;;San Francisco
80;40;false;2023-04-16;20:50;37.824687;-122.301563;;185;false;;;;;#Oakland
81;20;false;2023-04-16;10:00;33.787488;-118.231826;PU6977;186;true;1:20;;1.34;;#Los Angeles
81;20;false;2023-04-16;11:20;33.8907327;-117.5171153;;186;false;;1:02;;1.04;Corona
81;20;false;2023-04-16;12:23;33.9248674;-116.9521269;PU7523;186;false;2:23;;2.38;;Beaumont
81;20;false;2023-04-16;14:46;33.787488;-118.231826;;186;false;;;;;#Los Angeles
81;20;false;2023-04-16;14:46;33.787488;-118.231826;;187;false;;1:20;;1.34;#Los Angeles
81;20;false;2023-04-16;16:07;33.8907327;-117.5171153;PU7269;187;false;1:20;;1.34;;Corona
81;20;false;2023-04-16;17:27;33.787488;-118.231826;;187;false;;;;;#Los Angeles
81;20;false;2023-04-16;17:27;33.787488;-118.231826;;188;false;;1:37;;1.62;#Los Angeles
81;20;false;2023-04-16;19:05;34.06412;-117.416428;PU8572;188;false;1:37;;1.62;;Bloomington
81;20;false;2023-04-16;20:43;33.787488;-118.231826;;188;false;;;;;#Los Angeles
82;10;false;2023-04-16;10:00;37.824687;-122.301563;PU7394;189;true;1:05;;1.09;;#Oakland
82;10;false;2023-04-16;11:05;37.4313771;-121.923178;;189;false;;1:23;;1.38;Milpitas
82;10;false;2023-04-16;12:29;37.805813;-121.295187;PU8543;189;true;1:46;;1.77;;#Lathrop
82;10;false;2023-04-16;14:15;37.824687;-122.301563;PU8543;189;true;;;;;#Oakland
82;10;false;2023-04-17;10:00;37.824687;-122.301563;PU8543;189;true;0:23;;0.38;;#Oakland
82;10;false;2023-04-17;10:23;37.9926176;-122.3539923;;189;false;;0:41;;0.68;Richmond
82;10;false;2023-04-17;11:04;38.2964761;-122.2776617;PU9556;189;false;1:02;;1.04;;Napa
82;10;false;2023-04-17;12:07;37.824687;-122.301563;;189;false;;;;;#Oakland
82;10;false;2023-04-17;12:07;37.824687;-122.301563;;190;false;;1:18;;1.30;#Oakland
82;10;false;2023-04-17;13:25;37.33874;-121.8852525;PU9661;190;false;1:18;;1.30;;San Jose
82;10;false;2023-04-17;14:43;37.824687;-122.301563;;190;false;;;;;#Oakland
82;10;false;2023-04-17;14:43;37.824687;-122.301563;;191;false;;1:21;;1.36;#Oakland
82;10;false;2023-04-17;16:05;37.3091515;-121.883744;PU8174;191;false;1:21;;1.36;;San Jose
82;10;false;2023-04-17;17:27;37.824687;-122.301563;;191;false;;;;;#Oakland
82;10;false;2023-04-17;17:27;37.824687;-122.301563;;192;false;;1:02;;1.04;#Oakland
82;10;false;2023-04-17;18:30;38.2964761;-122.2776617;PU9570;192;false;1:02;;1.04;;Napa
82;10;false;2023-04-17;19:33;37.824687;-122.301563;;192;false;;;;;#Oakland
82;10;false;2023-04-17;19:33;37.824687;-122.301563;;193;false;;0:43;;0.72;#Oakland
82;10;false;2023-04-17;20:16;37.7198882;-121.9124204;PU9074;193;false;0:43;;0.72;;Dublin
82;10;false;2023-04-17;20:59;37.824687;-122.301563;;193;false;;;;;#Oakland
83;10;false;2023-04-16;10:00;37.824687;-122.301563;PU8033;194;true;0:06;;0.10;;#Oakland
83;10;false;2023-04-16;10:06;37.7782877;-122.2933884;;194;false;;0:10;;0.17;Alameda
83;10;false;2023-04-16;10:16;37.7559684;-122.3897618;PU9603;194;false;0:13;;0.21;;San Francisco
83;10;false;2023-04-16;10:29;37.824687;-122.301563;;194;false;;;;;#Oakland
83;10;false;2023-04-16;10:29;37.824687;-122.301563;;195;false;;1:04;;1.08;#Oakland
83;10;false;2023-04-16;11:34;38.2393873;-122.6239057;PU8492;195;false;1:04;;1.08;;Petaluma
83;10;false;2023-04-16;12:39;37.824687;-122.301563;;195;false;;;;;#Oakland
83;10;false;2023-04-16;12:39;37.824687;-122.301563;;196;false;;1:17;;1.29;#Oakland
83;10;false;2023-04-16;13:57;37.3321237;-121.9049074;PU7696;196;false;1:17;;1.29;;San Jose
83;10;false;2023-04-16;15:15;37.824687;-122.301563;;196;false;;;;;#Oakland
83;10;false;2023-04-16;15:15;37.824687;-122.301563;;197;false;;0:47;;0.78;#Oakland
83;10;false;2023-04-16;16:02;37.7037894;-121.8824192;PU7046;197;false;0:47;;0.78;;Dublin
83;10;false;2023-04-16;16:49;37.824687;-122.301563;;197;false;;;;;#Oakland
83;10;false;2023-04-16;16:49;37.824687;-122.301563;;198;false;;1:21;;1.35;#Oakland
83;10;false;2023-04-16;18:10;38.3850294;-122.6040309;PU7413;198;false;1:21;;1.35;;Santa Rosa
83;10;false;2023-04-16;19:32;37.824687;-122.301563;;198;false;;;;;#Oakland
83;10;false;2023-04-16;19:32;37.824687;-122.301563;;199;false;;0:33;;0.55;#Oakland
83;10;false;2023-04-16;20:05;37.9719471;-122.0444574;PU9046;199;false;0:33;;0.55;;Concord
83;10;false;2023-04-16;20:38;37.824687;-122.301563;;199;false;;;;;#Oakland
84;20;false;2023-04-16;10:00;33.787488;-118.231826;PU7049;200;true;1:20;;1.34;;#Los Angeles
84;20;false;2023-04-16;11:20;33.8907327;-117.5171153;;200;false;;1:13;;1.22;Corona
84;20;false;2023-04-16;12:33;34.4407166;-117.5010348;PU9368;200;false;1:58;;1.97;;Phelan
84;20;false;2023-04-16;14:32;33.787488;-118.231826;;200;false;;;;;#Los Angeles
84;20;false;2023-04-16;14:32;33.787488;-118.231826;;201;false;;2:23;;2.38;#Los Angeles
84;20;false;2023-04-16;16:55;33.9248674;-116.9521269;PU7522;201;false;2:23;;2.38;;Beaumont
84;20;false;2023-04-16;19:19;33.787488;-118.231826;;201;false;;;;;#Los Angeles
85;20;false;2023-04-16;10:00;33.787488;-118.231826;PU9441;202;true;0:00;;0.01;;#Los Angeles
85;20;false;2023-04-16;10:00;33.7820651;-118.2317765;;202;false;;3:42;;3.71;Wilmington
85;20;false;2023-04-16;13:43;33.7401376;-116.2292366;PU7467;202;false;3:42;;3.71;;Indio
85;20;false;2023-04-16;17:26;33.787488;-118.231826;;202;false;;;;;#Los Angeles
